Timestamp,eigenvector,pagerank,clustering,triangles,degree,degree_centrality,average_neighbor_degree,node_clique_number,number_of_cliques,nb_of_nodes,nb_of_edges,diameter,assortativity,percolation_limit,Evento,Label,Colector
24,0.001155866611954,1.4411506146507361e-05,0.098813525636868,1.563619593883756,3.400020176108605,4.900011783173755e-05,568.3623631011233,2.2526769372667133,3.425139431321967,69389,117962,14,-0.112232173936314,0.997242246210823,CenturyLink_Normal,0,rrc04
25,0.00115586462541,1.4411506146507352e-05,0.09880021949548501,1.565882200348758,3.400481344305293,4.90067640558208e-05,568.4672024542983,2.252705760279006,3.426667050973497,69389,117978,14,-0.112237530917972,0.9972425330523591,CenturyLink_Normal,0,rrc04
26,0.001155907344826,1.4411921541499113e-05,0.098834462238232,1.5657543920330892,3.400550535402885,4.900917383049728e-05,568.4764203809905,2.252770691916353,3.426448758412959,69387,117977,14,-0.11223766127755601,0.997242566350184,CenturyLink_Normal,0,rrc04
27,0.0011559639557870002,1.44125446788885e-05,0.098805427048037,1.5659373919059152,3.400611091894385,4.901216568747942e-05,568.5693903082968,2.252738383488989,3.426726622852531,69384,117974,14,-0.11226073470167601,0.9972429341804341,CenturyLink_Normal,0,rrc04
28,0.001155949605213,1.4412544678888503e-05,0.09876800671346901,1.566413005880318,3.4006687420731,4.901299658523126e-05,568.5696858228446,2.252738383488989,3.426668972673815,69384,117976,14,-0.11226644718664701,0.9972430247422961,CenturyLink_Normal,0,rrc04
29,0.0011560266757820001,1.441296013375228e-05,0.09879344056503801,1.5665302239774,3.40070911763858,4.9014991390129585e-05,568.4933628643778,2.252774494825747,3.426753336600271,69382,117974,14,-0.112274399246078,0.997242790036406,CenturyLink_Normal,0,rrc04
30,0.0011560034615280001,1.4412544678888511e-05,0.09887696578147201,1.568646950305546,3.400956992966678,4.9017151073990444e-05,568.4612511433908,2.253069872016603,3.426913985933356,69384,117986,14,-0.11227352175486201,0.9972427137309331,CenturyLink_Normal,0,rrc04
31,0.0011560378967250002,1.4412960133752264e-05,0.098869736698553,1.56687613502061,3.4009973768412562,4.901914611840786e-05,568.5834744232261,2.252860972586549,3.427113660603614,69382,117984,14,-0.112258375657431,0.997243223555447,CenturyLink_Normal,0,rrc04
32,0.001156027588411,1.4412960133752252e-05,0.09897621040143001,1.5670346775820811,3.400766769479115,4.901582233578523e-05,568.5498382341364,2.253062754028422,3.426508316277997,69382,117976,14,-0.11224168068741701,0.9972426680893031,CenturyLink_Normal,0,rrc04
33,0.001155931972121,1.4412544678888503e-05,0.098908137028111,1.566542718782428,3.400294015911449,4.9007595749844334e-05,568.162287642985,2.2529257465698143,3.426150121065375,69384,117963,14,-0.112250025794437,0.997240698576722,CenturyLink_Normal,0,rrc04
34,0.0011559314260590002,1.4412544678888511e-05,0.09958785992091501,1.573316614781505,3.4006687420731,4.9012996585231254e-05,568.2609561522994,2.254467888850455,3.424953879857027,69384,117976,14,-0.11224664144438301,0.9972412817760251,CenturyLink_Normal,0,rrc04
35,0.0011557721787100001,1.4412129247975082e-05,0.09958454651682501,1.573991871559104,3.400714841610699,4.901224820365642e-05,568.214612416424,2.254446141873,3.4254172311417292,69386,117981,14,-0.11227991986207402,0.9972414804132271,CenturyLink_Normal,0,rrc04
36,0.00115573776582,1.441233696043812e-05,0.099503168144388,1.573394825971031,3.400648555163219,4.901199923848754e-05,568.2580579560453,2.254363335014772,3.42336239821287,69385,117977,14,-0.11226116741319801,0.9972415450434081,CenturyLink_Normal,0,rrc04
0,0.0011571035808160002,1.4790492671310872e-05,0.08352854805962201,1.322772921566017,3.22317374391741,4.7673032745413554e-05,482.51645963342224,2.21583765955244,3.2298294656195,67611,108961,13,-0.12358417878425701,0.9967318874487481,Rostelecom_Normal,0,rrc04
1,0.0011568181816080001,1.4790930201600402e-05,0.083537386856623,1.32338889792779,3.223564909997189,4.768022881903309e-05,482.4267965539285,2.21590320815276,3.229910219053676,67609,108971,13,-0.1236184770221,0.9967306567407391,Rostelecom_Normal,0,rrc04
2,0.0011569832589780002,1.4790273915872942e-05,0.083567161563303,1.321969472874637,3.223066911199195,4.7670747529236315e-05,482.2894235935325,2.215716145063006,3.233937762527362,67612,108959,13,-0.123602758692539,0.9967304137804961,Rostelecom_Normal,0,rrc04
3,0.0011573257608550002,1.4789617688382763e-05,0.083784448613667,1.326525179324114,3.223574650595282,4.767614178417609e-05,482.17631729053033,2.216076314427272,3.235879612512016,67615,108981,13,-0.12352809130019701,0.9967296823703891,Rostelecom_Normal,0,rrc04
4,0.001156649683219,1.4790055166905782e-05,0.083732442585618,1.3267714788576161,3.223699584399449,4.7679399875753565e-05,482.1242637902027,2.2159643855471582,3.236492982118823,67613,108982,13,-0.12361298783521502,0.9967288801356471,Rostelecom_Normal,0,rrc04
5,0.0011568535104690002,1.4789398958826321e-05,0.08398681605944901,1.3273929247515381,3.2246509701845723,4.7691355027502366e-05,482.36483751192196,2.216161855182205,3.235935281590156,67616,109019,13,-0.12361932861482601,0.9967296735739121,Rostelecom_Normal,0,rrc04
6,0.001156914825454,1.4789180235739531e-05,0.08420272791952901,1.3337474303799342,3.225254004170549,4.769956821123032e-05,482.364260615609,2.216912906517592,3.236360678527589,67617,109041,13,-0.123585132189772,0.9967289683880671,Rostelecom_Normal,0,rrc04
7,0.0011566730271000002,1.4789398958826311e-05,0.083900660434558,1.328694391859914,3.224976336961666,4.769616707774408e-05,482.26070123090045,2.216590747752011,3.236068386180785,67616,109030,13,-0.12367825505013001,0.9967283011165661,Rostelecom_Normal,0,rrc04
8,0.001157119203976,1.4789180235739531e-05,0.084071309469835,1.330316340565242,3.22528358253102,4.770000565740389e-05,482.1824047120046,2.216972063238534,3.23618320836476,67617,109042,13,-0.12364045325703901,0.9967279465270321,Rostelecom_Normal,0,rrc04
9,0.001156854620768,1.478961768838274e-05,0.084193949916779,1.334526362493529,3.225260667011758,4.7701077691184645e-05,482.18430066237,2.217067218812393,3.2374325223692972,67615,109038,13,-0.12359963508801701,0.996728131256674,Rostelecom_Normal,0,rrc04
10,0.00115714963366,1.4789398958826321e-05,0.083921479459251,1.328487340274491,3.225153809749172,4.7698791832421385e-05,482.12365115500126,2.216694273544723,3.2349443918599152,67616,109036,13,-0.123668617547125,0.9967278351464641,Rostelecom_Normal,0,rrc04
11,0.0011567850954950002,1.4789180235739541e-05,0.08404762416215601,1.328142331070588,3.225224425810077,4.769913076505677e-05,482.122207725908,2.216498809470991,3.234304982474821,67617,109040,13,-0.12360593034758902,0.9967277744190581,Rostelecom_Normal,0,rrc04
12,0.0011568495582050002,1.4788961519122121e-05,0.08434906701724601,1.33473335502381,3.225472507320536,4.7702094256186106e-05,482.06921472911023,2.217235055754384,3.2358987251915172,67618,109050,13,-0.123614717269168,0.9967272816324061,Rostelecom_Normal,0,rrc04
13,0.001157341946182,1.4788524105294291e-05,0.08421682048864401,1.335758651286601,3.226057379473528,4.770933287202604e-05,482.14537572344454,2.217184265010352,3.23695652173913,67620,109073,13,-0.12358410289009401,0.996728030923352,Rostelecom_Normal,0,rrc04
14,0.0011567792087360002,1.4788961519122131e-05,0.084170587801528,1.334984767369635,3.225945754089148,4.7709093187943094e-05,482.0635437091263,2.217042799254636,3.237688189535331,67618,109066,13,-0.12360317447150101,0.9967273002024061,Rostelecom_Normal,0,rrc04
15,0.001156612010093,1.4788742808973813e-05,0.084085807896022,1.330661500465845,3.225898046407075,4.7707682072925486e-05,482.10089111872156,2.21674381460832,3.236531152486727,67619,109066,13,-0.123592470957361,0.9967282357074191,Rostelecom_Normal,0,rrc04
16,0.001156893665039,1.4788742808973813e-05,0.08394304397148,1.332909389372809,3.226045933835165,4.7709869174408655e-05,482.0078605816476,2.217054378207308,3.2339431224951563,67619,109071,13,-0.12365684547069301,0.996727303954491,Rostelecom_Normal,0,rrc04
17,0.001156602040948,1.4788742808973791e-05,0.08394662929101901,1.330025584525059,3.225898046407075,4.7707682072925466e-05,482.00434010753696,2.216788180836747,3.237048758485041,67619,109066,13,-0.12367055922277101,0.9967266805249371,Rostelecom_Normal,0,rrc04
18,0.001156585752986,1.4789617688382751e-05,0.083859839802538,1.328403460770539,3.225822672483916,4.7709389660187485e-05,482.0577100891577,2.216934112253198,3.234533757302373,67615,109057,13,-0.123690433819541,0.9967271751776801,Rostelecom_Normal,0,rrc04
19,0.0011569941372530001,1.4789398958826321e-05,0.08427611769677,1.335571462375769,3.226100331282536,4.771279052403367e-05,482.2478615497572,2.217271060104117,3.236497278750591,67616,109068,13,-0.12357729278638101,0.996729350516627,Rostelecom_Normal,0,rrc04
20,0.001156945172788,1.4789180235739523e-05,0.08420675644083,1.3340875815253561,3.226230090066107,4.771400393495781e-05,482.121091879262,2.217075587500185,3.23698182409749,67617,109074,13,-0.12359395693075902,0.9967279898340111,Rostelecom_Normal,0,rrc04
21,0.001156500270785,1.4788524105294283e-05,0.08393687382118001,1.333717834960071,3.22664892043774,4.7718081019206744e-05,482.2512782834002,2.217080745341615,3.233998816918071,67620,109093,13,-0.12366535277663501,0.9967295266398041,Rostelecom_Normal,0,rrc04
22,0.001156515731571,1.4788524105294291e-05,0.083750182771337,1.330641821946169,3.226589766341319,4.771720620448867e-05,482.21805994693386,2.216622301094351,3.238065661047027,67620,109091,13,-0.12365971721924,0.9967286966154061,Rostelecom_Normal,0,rrc04
23,0.0011568301901030001,1.4788524105294291e-05,0.08371418684418101,1.330020703933747,3.226678497485951,4.7718518426565775e-05,482.3351603947448,2.216607512570245,3.237695947944395,67620,109094,13,-0.12361619893413701,0.996729925064404,Rostelecom_Normal,0,rrc04
24,0.0011563854159790002,1.4788742808973791e-05,0.08374558656249301,1.3317410786909,3.226992413374939,4.7723866623901016e-05,482.28639694964414,2.216640293408657,3.238882562593354,67619,109103,13,-0.12365724703550501,0.9967293916721871,Rostelecom_Normal,0,rrc04
25,0.00115657809187,1.4788524105294283e-05,0.084090091754819,1.3390860692102922,3.227565808932268,4.7731640647336824e-05,482.4833494030934,2.217406092871931,3.2361283643892342,67620,109124,13,-0.12356672299540701,0.9967304747028701,Rostelecom_Normal,0,rrc04
26,0.0011566379754950002,1.4788961519122143e-05,0.08407210783907901,1.333535449140761,3.227483806087136,4.773183971615329e-05,482.2885373352113,2.216820964831849,3.239921322724718,67618,109118,13,-0.12359580524026301,0.996729259492215,Rostelecom_Normal,0,rrc04
27,0.001156501865764,1.4789180235739531e-05,0.083739272197556,1.327876125826345,3.227649851368738,4.7735001351288726e-05,482.33314428907374,2.216484020290755,3.237957909993049,67617,109122,13,-0.12368298482560701,0.99672938262264,Rostelecom_Normal,0,rrc04
28,0.00115684959352,1.4788742808973813e-05,0.08382014141750001,1.327215723391354,3.227495230630444,4.773130276894384e-05,482.3609769861782,2.216640293408657,3.236960026028187,67619,109120,13,-0.12365692440887201,0.9967297270122241,Rostelecom_Normal,0,rrc04
29,0.001157074938908,1.4788961519122143e-05,0.08395796709601101,1.3331065692567061,3.227957052855748,4.7738838647910275e-05,482.4632937847177,2.216998432370079,3.239773433109527,67618,109134,13,-0.12363415151684201,0.9967301320782871,Rostelecom_Normal,0,rrc04
30,0.001156969643528,1.4788524105294283e-05,0.083934357723148,1.335462880804495,3.228305235137533,4.7742575831312704e-05,482.49783595099274,2.217021591245193,3.241866311742088,67620,109149,13,-0.12365627176298001,0.9967304821098811,Rostelecom_Normal,0,rrc04
31,0.001156865491055,1.4788961519122111e-05,0.08411064281490001,1.333801650448105,3.227750007394481,4.7735776615266585e-05,482.45060461841007,2.216924487562483,3.239522020763702,67618,109127,13,-0.12355551130910601,0.9967303030172281,Rostelecom_Normal,0,rrc04
32,0.0011564007826540001,1.4788742808973801e-05,0.08391408225650801,1.3337375589701121,3.227820582972241,4.773611439220684e-05,482.4830864911415,2.216950857007646,3.240036084532454,67619,109131,13,-0.12365272746885302,0.9967301493675531,Rostelecom_Normal,0,rrc04
33,0.001156321119016,1.4789398958826303e-05,0.08380274009004701,1.327836606720303,3.227845480359678,4.773860061169384e-05,482.444309356285,2.216590747752011,3.238124112636062,67616,109127,13,-0.12365248074015801,0.9967303118342951,Rostelecom_Normal,0,rrc04
34,0.001156488400333,1.4788742808973791e-05,0.08424976259816001,1.338632632839882,3.227909315429095,4.773742665309675e-05,482.49046675758825,2.217364941806297,3.240879042872565,67619,109134,13,-0.12357169871614102,0.9967310225937871,Rostelecom_Normal,0,rrc04
35,0.0011562955765310001,1.4789398958826303e-05,0.083785187243106,1.326683033601514,3.227727165168007,4.773685077524231e-05,482.37760915108663,2.21660553715097,3.237355063890203,67616,109123,13,-0.12364446967098601,0.9967301093513421,Rostelecom_Normal,0,rrc04
36,0.00115633423961,1.4789617688382751e-05,0.08375189001484,1.3252532722029131,3.22789321896029,4.7740012703882183e-05,482.31038875162716,2.216520002957923,3.236264142571914,67615,109127,13,-0.123645017971895,0.996729142276181,Rostelecom_Normal,0,rrc04
0,0.001406451318848,2.3969319271332673e-05,0.06230005118948301,1.165460210930009,3.045589645254074,7.300246039584062e-05,331.0755409350128,2.181279961649089,3.067737296260786,41720,63531,14,-0.09831184735817301,0.9949374861496241,Amazon_MEW_Normal,0,rrc04
1,0.0014063370184410002,2.397104298008003e-05,0.06233879687109801,1.166838459141357,3.045904547306853,7.301525906862725e-05,331.10102710557493,2.181269027015365,3.069324256298391,41717,63533,14,-0.098329282684533,0.9949384399802451,Amazon_MEW_Normal,0,rrc04
2,0.001406089020577,2.3952669525018553e-05,0.062335739488477,1.166135715825528,3.04606098349661,7.296303975032605e-05,331.05599703476884,2.18122589762629,3.067067474670052,41749,63585,14,-0.098289269033993,0.9949373367532951,Amazon_MEW_Normal,0,rrc04
3,0.001405429799027,2.3952669525018553e-05,0.06228050845989701,1.158566672255623,3.04577355146231,7.295615482088507e-05,330.92804530156917,2.18108218160914,3.06448058636135,41749,63579,14,-0.098279789526304,0.9949345028404831,Amazon_MEW_Normal,0,rrc04
4,0.001405579605137,2.3947507064514542e-05,0.06283726832568501,1.165932276450021,3.048517649312706,7.300614625841671e-05,330.90683827813825,2.181881316154988,3.068034867570285,41758,63650,14,-0.098198106987504,0.9949374301361381,Amazon_MEW_Normal,0,rrc04
5,0.0014055957020440001,2.3948654085640422e-05,0.06231213034813501,1.164072229140722,3.046651978158827,7.296496175688728e-05,330.83327202592614,2.181435003352811,3.063368138710604,41756,63608,14,-0.09830306643843001,0.9949351465776131,Amazon_MEW_Normal,0,rrc04
6,0.0014051968603640001,2.3946360153256682e-05,0.06237210479982701,1.166762452107279,3.046886973180076,7.296360001868045e-05,330.9090385203112,2.181752873563218,3.064391762452107,41760,63619,14,-0.098257049902136,0.9949368500998361,Amazon_MEW_Normal,0,rrc04
7,0.0014054975420710002,2.3945213351850972e-05,0.061702867878066,1.160983669364494,3.047028399023035,7.29634922301438e-05,330.78146324758404,2.180570853886308,3.065945117570997,41762,63625,14,-0.09831422404145601,0.994935218156572,Amazon_MEW_Normal,0,rrc04
8,0.001404718029596,2.3944066660281563e-05,0.061649726239023005,1.161454841490278,3.046834594387511,7.295535747880927e-05,331.0586560352659,2.180418542285221,3.068432142515084,41764,63624,14,-0.09821354329305901,0.9949393870218781,Amazon_MEW_Normal,0,rrc04
9,0.0014053362698480002,2.394349335568058e-05,0.061727990595854,1.162097450017957,3.04695319047049,7.295645030338305e-05,331.076812678396,2.180533939901831,3.066203759128456,41765,63628,14,-0.098251292859257,0.9949385197357791,Amazon_MEW_Normal,0,rrc04
10,0.001405053471998,2.3942920078532784e-05,0.061714344173444007,1.165373748982425,3.047454867595652,7.296671537401299e-05,331.235544534559,2.180601446152372,3.070104869989944,41766,63640,14,-0.09823229788026701,0.994941662199687,Amazon_MEW_Normal,0,rrc04
11,0.00140548767849,2.3940054104522316e-05,0.061778553155975004,1.167484618515237,3.047377367072849,7.295612561821522e-05,331.11111000435574,2.181082569246606,3.06638577003184,41771,63646,14,-0.098330096675386,0.994940927141115,Amazon_MEW_Normal,0,rrc04
12,0.0014050295164900002,2.394005410452227e-05,0.06172675749802901,1.165880634890234,3.046994326207177,7.294695537963077e-05,331.1199370022547,2.180843168705561,3.067870053386321,41771,63638,14,-0.098307172270088,0.9949401847272261,Amazon_MEW_Normal,0,rrc04
13,0.001405750044458,2.3933178565445273e-05,0.061688757245553005,1.168968240672043,3.046358566881267,7.291078854246489e-05,331.23561504258026,2.180647631811981,3.068736088839959,41783,63643,14,-0.098462715634585,0.994945330898035,Amazon_MEW_Normal,0,rrc04
14,0.0014051052762220002,2.3933751376190744e-05,0.061681688233332005,1.173950505002154,3.046527212675315,7.291657003602869e-05,331.52941924967223,2.180747690392992,3.072974007946005,41782,63645,14,-0.09839504341288301,0.9949514095478921,Amazon_MEW_Normal,0,rrc04
15,0.0014057025368780002,2.3928024502297064e-05,0.061760078908512005,1.166299770290964,3.048621745788667,7.294924136270171e-05,331.2450448213753,2.180608728943338,3.071066232771822,41792,63704,14,-0.09837223182579401,0.9949432420514861,Amazon_MEW_Normal,0,rrc04
16,0.0014052344878630002,2.3926879456381293e-05,0.062279468943483005,1.173733071732784,3.048954395367756,7.295370984058948e-05,331.3575649985315,2.1822271139398,3.0695554385797,41794,63714,14,-0.098343017982448,0.9949456623400361,Amazon_MEW_Normal,0,rrc04
17,0.001405062509745,2.392630697451844e-05,0.062210954759238005,1.167292738365833,3.048546476851298,7.294220406879693e-05,331.0674910705349,2.181816006699366,3.065749491565976,41795,63707,14,-0.098361442572668,0.9949402330064511,Amazon_MEW_Normal,0,rrc04
18,0.0014053769561570002,2.3922872658548842e-05,0.062177089733902006,1.1703786990741851,3.048443817133561,7.292927792185555e-05,331.2653687190826,2.181861677950288,3.067653883878376,41801,63714,14,-0.09841171707484801,0.9949435869565901,Amazon_MEW_Normal,0,rrc04
19,0.0014053716014060002,2.3917723032767283e-05,0.063008610091297,1.177038985888543,3.049079167663238,7.292877532739933e-05,331.43063600849973,2.183161922984931,3.068667782827074,41810,63741,14,-0.098354676780895,0.9949451444964951,Amazon_MEW_Normal,0,rrc04
20,0.001404712341253,2.3919439328342154e-05,0.062655068021674,1.167723108570335,3.048819575669146,7.292779925534962e-05,331.0394709908259,2.182266127681967,3.068337838161073,41807,63731,14,-0.098377413359456,0.9949408574639711,Amazon_MEW_Normal,0,rrc04
21,0.001404814255039,2.3916006983474064e-05,0.062249920493146,1.17341496663717,3.05053452275608,7.295834982196691e-05,331.0201660163562,2.182239973214072,3.072919905292612,41813,63776,14,-0.09836980017415001,0.9949399058277881,Amazon_MEW_Normal,0,rrc04
22,0.0014047126915910002,2.3914291180409413e-05,0.062255323345561005,1.176702697532045,3.051033097378993,7.296503879897154e-05,331.06649832047134,2.182633441744786,3.071551559211785,41816,63791,14,-0.09837085674406901,0.9949416033557601,Amazon_MEW_Normal,0,rrc04
23,0.001404580109866,2.391200382592063e-05,0.062272043127927,1.173744619799139,3.050263032042085,7.293964542533502e-05,330.86250209055135,2.1822572931611672,3.072453371592539,41820,63781,14,-0.098389806587501,0.994938760598242,Amazon_MEW_Normal,0,rrc04
24,0.0014036927132350001,2.389372073019208e-05,0.06246606358647801,1.175284335276689,3.050845837713848,7.289780023688441e-05,330.4850256083288,2.182332982892096,3.07593424448055,41852,63842,14,-0.09832020069256701,0.9949349353161361,Amazon_MEW_Normal,0,rrc04
25,0.001403860473429,2.388972502926491e-05,0.062667676285779,1.175971714565565,3.052199049188944,7.291793800919642e-05,330.76523001175195,2.182421940323467,3.076088774218208,41859,63881,14,-0.098352182312259,0.9949387281146791,Amazon_MEW_Normal,0,rrc04
26,0.0014041066153370001,2.3891437308868485e-05,0.062762259013657,1.178803516819571,3.052226681957186,7.292382467942149e-05,330.9593379201877,2.182769495412844,3.075353593272171,41856,63877,14,-0.09828155308349901,0.994941847519155,Amazon_MEW_Normal,0,rrc04
27,0.0014041712714850001,2.3887442371545272e-05,0.062637854487569,1.181472899696629,3.053101784391945,7.293253510085388e-05,330.92752134934767,2.182977808566037,3.076750352339775,41863,63906,14,-0.09836208217566801,0.9949404994469511,Amazon_MEW_Normal,0,rrc04
28,0.0014038891825390002,2.3883448770002403e-05,0.062677830699854,1.177525674707427,3.052734654884165,7.29115731181582e-05,330.7136757288139,2.182708383090518,3.075065679484117,41870,63909,14,-0.098316641159053,0.9949384803085901,Amazon_MEW_Normal,0,rrc04
29,0.001404513882456,2.3880026745629933e-05,0.062714189813893,1.1786226000573121,3.052822619161333,7.29032267262408e-05,330.7610478964358,2.182801604737797,3.075126564141752,41876,63920,14,-0.098374780636805,0.9949387014348521,Amazon_MEW_Normal,0,rrc04
30,0.0014039734860730002,2.3879456503570025e-05,0.062706544797864,1.173961840628507,3.052797478329393,7.290088543149758e-05,330.9737043552538,2.182582324426296,3.072689065596867,41877,63921,14,-0.098300209522739,0.9949426103650021,Amazon_MEW_Normal,0,rrc04
31,0.001403643749096,2.388002674562996e-05,0.062734276460517,1.179004680485242,3.053491259910211,7.29191942665125e-05,331.12530605038665,2.182825484764543,3.07639220555927,41876,63934,14,-0.098278287442498,0.9949460962518311,Amazon_MEW_Normal,0,rrc04
32,0.00140372073771,2.3876035623045143e-05,0.062907157750166,1.178855382852231,3.052980923047537,7.289482171452026e-05,331.0092421485642,2.183033689086264,3.075305016355084,41883,63934,14,-0.09831869406995801,0.9949434473455431,Amazon_MEW_Normal,0,rrc04
