Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
31,10360,2152,4764,3322,0,2053,1513,159,5,2687,31,58,1679,595,18,6,12,2,65,18,12,7,5,9,0,0,0,0,0,1582,3182,1024,CelerNetwork_Normal,0,rrc04
32,9115,521,3729,4659,0,3237,157,162,3,850,21,50,483,244,20,5,14,2,7,38,24,5,7,1,6,2,0,0,0,1143,2586,1038,CelerNetwork_Normal,0,rrc04
33,6479,487,3753,2153,0,676,117,160,10,456,28,74,359,214,15,5,13,2,5,14,15,4,9,0,1,0,0,0,0,1190,2563,1017,CelerNetwork_Normal,0,rrc04
34,8707,673,4524,2292,0,1114,184,161,8,787,31,53,1548,343,19,5,13,2,34,23,25,3,1,2,1,0,0,0,0,1370,3154,1000,CelerNetwork_Normal,0,rrc04
0,25616,1015,19294,5236,0,6281,348,118,4,8222,34,33,628,458,25,5,23,2,183,41,4,20,79,3,0,0,9,3,3,3665,15629,1024,Optus_Aus_Outage,1,rrc04
1,28089,835,17262,9418,0,4110,178,109,7,8443,37,26,951,458,20,6,11,2,337,91,15,19,123,0,0,0,0,0,0,5159,12103,1017,Optus_Aus_Outage,1,rrc04
2,21759,769,11832,6027,0,3382,282,124,6,5301,54,57,3504,396,19,5,18,2,146,125,80,7,74,2,1,0,1,2,1,1618,10214,1031,Optus_Aus_Outage,1,rrc04
3,12872,1223,7710,4138,0,1963,339,126,7,926,36,33,428,596,20,5,22,2,46,53,63,33,124,2,1,3,1,3,0,1999,5711,1027,Optus_Aus_Outage,1,rrc04
4,12765,1462,9335,2048,0,1849,256,106,7,735,35,50,722,660,18,5,12,2,28,70,22,7,64,2,0,0,0,0,0,2571,6764,1017,Optus_Aus_Outage,1,rrc04
5,11936,830,7646,2980,0,1885,190,114,6,831,31,58,876,434,25,5,15,2,297,54,9,12,97,1,5,6,1,0,0,2062,5584,1024,Optus_Aus_Outage,1,rrc04
6,11766,896,8324,2227,0,1839,244,166,6,593,26,21,794,421,18,5,13,2,71,32,16,17,100,3,4,0,0,0,0,2223,6101,1045,Optus_Aus_Outage,1,rrc04
7,12720,1016,8442,3153,0,2192,351,147,6,524,25,40,541,584,21,5,14,2,99,250,47,18,68,10,3,4,0,0,0,2083,6359,1024,Optus_Aus_Outage,1,rrc04
8,12324,951,8717,2195,0,1291,213,134,10,1087,31,30,776,636,19,6,16,3,320,163,152,119,160,65,0,0,56,34,0,1991,6726,1024,Optus_Aus_Outage,1,rrc04
9,12039,1139,8709,2239,0,1973,261,117,6,592,24,36,528,563,21,5,19,2,94,114,29,26,101,5,10,1,0,1,0,2051,6658,1014,Optus_Aus_Outage,1,rrc04
10,11493,831,7976,2079,0,1208,292,131,10,677,27,46,946,492,19,5,16,2,70,43,12,7,66,2,0,0,0,7,0,1806,6170,1020,Optus_Aus_Outage,1,rrc04
11,19470,1392,10316,6012,0,3070,537,130,6,1582,29,59,2495,647,21,6,13,2,159,37,2,17,114,0,1,0,0,0,0,2987,7329,1027,Optus_Aus_Outage,1,rrc04
12,19049,1027,13169,4757,0,3941,374,124,5,1991,32,37,513,610,21,5,16,2,74,43,11,20,75,4,0,0,0,3,0,3559,9610,1010,Optus_Aus_Outage,1,rrc04
13,11212,1082,7913,2170,0,1114,230,100,10,732,31,49,579,550,18,6,19,3,83,57,32,44,172,72,8,1,56,47,0,2159,5754,1024,Optus_Aus_Outage,1,rrc04
14,13236,978,7884,3953,0,2413,308,101,5,926,30,40,830,569,25,5,14,2,40,45,4,2,99,0,19,3,0,0,0,1904,5980,1024,Optus_Aus_Outage,1,rrc04
15,9526,921,6298,2400,0,1351,190,136,7,437,24,45,399,429,33,5,27,2,26,41,1,0,142,10,24,1,0,0,0,1840,4458,1020,Optus_Aus_Outage,1,rrc04
16,9078,782,5908,1926,0,1359,198,135,7,417,25,38,778,466,20,5,12,2,29,32,2,10,63,1,0,0,0,0,0,1058,4850,1027,Optus_Aus_Outage,1,rrc04
17,10219,791,7138,2075,0,1392,225,159,7,592,28,55,586,420,20,5,17,2,85,47,13,9,57,4,0,0,0,2,1,1459,5679,1035,Optus_Aus_Outage,1,rrc04
18,9977,848,6517,2407,0,1134,333,127,9,412,22,28,553,500,33,5,27,2,29,83,27,3,96,3,12,18,1,1,0,1698,4819,1024,Optus_Aus_Outage,1,rrc04
19,13244,725,7550,4663,0,2230,213,94,6,656,30,58,611,420,34,5,16,2,94,83,40,10,88,6,0,0,1,7,0,1898,5652,1049,Optus_Aus_Outage,1,rrc04
20,16050,1532,11013,3388,0,2120,379,108,8,1249,45,57,952,697,19,5,11,2,126,18,28,55,72,0,0,0,0,0,0,2063,8950,1045,Optus_Aus_Outage,1,rrc04
21,12013,915,7883,2796,0,1242,238,158,10,482,39,27,846,488,19,5,13,2,37,13,30,13,134,0,2,0,0,0,0,2041,5842,1017,Optus_Aus_Outage,1,rrc04
22,9702,814,6040,2920,0,1670,178,146,6,400,18,45,375,367,19,5,14,2,71,20,5,14,108,0,0,1,0,0,0,1437,4603,1031,Optus_Aus_Outage,1,rrc04
23,12081,947,8688,2133,0,1128,188,93,11,1079,36,57,727,533,23,6,21,2,102,146,90,102,127,6,1,0,0,0,0,2140,6548,1068,Optus_Aus_Outage,1,rrc04
24,14117,807,8624,3801,0,2286,233,117,6,2710,31,35,1175,517,22,5,16,2,49,54,27,34,221,69,5,4,56,32,0,2667,5957,1024,Optus_Aus_Outage,1,rrc04
25,9939,821,6397,2071,0,1441,158,152,7,412,24,32,946,525,17,5,14,2,80,44,26,9,115,10,6,3,0,0,0,1638,4759,1031,Optus_Aus_Outage,1,rrc04
26,11821,1014,7434,3227,0,2086,224,149,6,480,26,78,702,458,23,6,12,2,96,100,68,45,122,5,0,0,0,0,0,2202,5232,1027,Optus_Aus_Outage,1,rrc04
27,12676,734,9498,1948,0,1755,185,117,7,420,22,60,733,497,25,6,23,2,175,71,39,34,93,7,2,2,12,3,0,2983,6515,1024,Optus_Aus_Outage,1,rrc04
28,9726,902,6853,1849,0,1126,250,119,9,880,29,48,561,463,19,5,14,2,60,18,6,36,21,2,2,1,0,0,0,1874,4979,1014,Optus_Aus_Outage,1,rrc04
29,18391,1081,13904,2089,0,2769,360,102,7,824,26,69,1728,670,32,6,30,2,211,76,8,24,94,25,10,19,17,29,28,4294,9610,1027,Optus_Aus_Outage,1,rrc04
30,14544,748,10585,3043,0,3171,205,123,5,395,18,61,542,374,25,6,23,2,223,29,28,13,121,34,7,9,4,25,0,3412,7173,1010,Optus_Aus_Outage,1,rrc04
31,11991,540,9014,2067,0,2456,148,84,5,480,20,47,621,289,23,5,21,2,170,70,78,50,130,18,10,0,9,1,0,1998,7016,1045,Optus_Aus_Outage,1,rrc04
32,14528,711,11990,1683,0,2232,167,139,7,1199,27,55,466,389,25,5,23,2,245,47,21,19,94,12,0,0,9,3,3,3817,8173,1035,Optus_Aus_Outage,1,rrc04
33,10556,966,7714,1873,0,1037,233,92,10,965,30,45,488,481,22,6,15,3,112,184,125,125,139,26,25,0,3,0,0,2214,5500,1038,Optus_Aus_Outage,1,rrc04
34,10798,959,7134,2811,0,2148,359,131,5,464,17,26,384,469,21,6,19,2,73,72,24,7,107,8,1,0,0,0,5,2380,4754,1031,Optus_Aus_Outage,1,rrc04
35,10945,1113,7838,1809,0,1353,263,96,8,400,26,33,657,641,22,5,19,2,80,87,62,56,137,15,0,0,1,0,2,1782,6056,1024,Optus_Aus_Outage,1,rrc04
0,371,60,256,59,0,92,33,30,4,75,8,0,40,16,16,7,14,3,0,2,1,1,1,0,1,1,0,0,0,134,122,6860,YouTube_Hijack,1,rrc04
1,1059,55,939,64,0,215,38,12,5,182,11,0,46,10,14,6,11,2,6,0,0,0,2,0,0,0,0,0,0,321,618,7889,YouTube_Hijack,1,rrc04
2,726,110,460,108,0,207,71,13,4,169,20,0,124,34,12,6,6,2,0,0,0,0,0,0,0,0,0,0,0,137,323,7711,YouTube_Hijack,1,rrc04
3,573,125,386,37,0,269,81,10,2,194,6,0,108,42,15,5,10,2,2,2,0,2,0,0,0,0,0,0,0,209,177,7632,YouTube_Hijack,1,rrc04
4,1289,104,1071,131,0,341,65,10,4,186,13,3,31,56,22,6,8,3,2,1,0,0,0,0,0,0,0,0,0,343,728,7256,YouTube_Hijack,1,rrc04
5,402,68,216,49,0,108,34,13,4,99,8,1,117,20,19,6,14,2,0,1,0,2,0,0,2,1,0,0,0,85,131,6976,YouTube_Hijack,1,rrc04
6,489,126,363,56,0,149,51,12,3,174,10,1,66,4,18,6,13,2,3,2,3,1,2,1,1,0,0,0,0,220,143,8059,YouTube_Hijack,1,rrc04
7,812,70,566,62,0,161,41,12,5,424,16,5,152,32,15,5,13,2,1,0,3,2,1,0,1,0,0,0,0,150,416,7359,YouTube_Hijack,1,rrc04
8,382,34,258,81,0,225,18,9,2,64,6,0,33,10,14,6,6,3,0,0,0,0,0,0,0,0,0,0,0,96,162,8457,YouTube_Hijack,1,rrc04
9,509,59,353,108,0,219,34,11,2,156,8,0,32,16,12,6,9,3,0,0,1,0,0,0,0,0,0,0,0,128,225,9548,YouTube_Hijack,1,rrc04
10,663,35,500,107,0,179,17,13,4,89,8,0,47,9,19,6,16,3,10,1,9,1,5,0,5,0,3,3,0,238,262,7024,YouTube_Hijack,1,rrc04
11,1275,48,950,270,0,479,24,6,3,263,13,0,35,20,19,6,16,4,10,8,3,1,10,5,0,0,3,6,0,395,555,6837,YouTube_Hijack,1,rrc04
12,807,63,525,114,0,223,44,12,4,331,13,2,148,20,14,5,12,2,0,9,1,3,1,1,0,0,0,0,0,181,344,7861,YouTube_Hijack,1,rrc04
13,1628,71,470,982,0,628,36,9,3,282,21,8,128,48,14,6,15,2,0,0,2,1,0,0,0,0,3,0,0,194,276,6605,YouTube_Hijack,1,rrc04
14,1056,208,560,177,0,248,116,12,4,177,18,0,227,92,14,6,8,3,84,1,0,0,0,0,0,0,0,0,0,191,369,7071,YouTube_Hijack,1,rrc04
15,1269,389,466,470,0,317,103,11,4,531,19,6,139,194,17,5,14,2,1,2,2,1,2,1,0,2,0,0,0,183,283,7333,YouTube_Hijack,1,rrc04
16,684,63,410,159,0,176,40,11,4,168,10,4,82,33,13,5,9,3,49,0,2,0,0,0,0,0,0,0,0,133,277,7667,YouTube_Hijack,1,rrc04
17,576,121,254,43,0,284,90,18,2,160,13,0,200,79,10,5,6,3,0,0,0,0,0,0,0,0,0,0,0,99,155,6951,YouTube_Hijack,1,rrc04
18,1609,111,1112,108,0,731,94,8,2,476,15,0,376,13,15,6,13,3,69,15,10,7,3,1,1,0,0,0,0,425,687,7073,YouTube_Hijack,1,rrc04
19,430,115,175,133,0,163,57,10,3,115,9,0,90,32,16,5,9,2,0,1,1,0,0,0,0,0,0,0,0,95,80,7282,YouTube_Hijack,1,rrc04
20,356,133,223,42,0,117,89,8,3,46,6,0,72,19,14,6,10,2,1,0,0,2,0,0,0,0,0,0,0,67,156,8194,YouTube_Hijack,1,rrc04
21,349,66,186,78,0,107,44,16,3,39,7,0,69,16,14,5,12,2,2,0,0,1,0,1,0,0,0,0,0,55,131,7973,YouTube_Hijack,1,rrc04
22,316,37,182,46,0,105,20,11,3,42,6,0,81,7,13,6,12,2,2,0,0,1,2,1,0,0,0,0,0,27,155,7154,YouTube_Hijack,1,rrc04
23,658,65,370,101,0,197,37,14,3,166,11,1,163,24,14,6,7,2,4,0,0,0,0,0,0,0,0,0,0,112,258,8371,YouTube_Hijack,1,rrc04
24,377,222,181,44,0,166,92,12,2,56,6,2,129,23,14,5,9,2,0,0,6,0,0,0,0,0,0,0,0,57,124,6780,YouTube_Hijack,1,rrc04
25,358,48,220,39,0,145,26,11,2,59,9,3,88,11,12,6,9,3,1,0,16,0,0,0,0,0,0,0,0,59,161,7919,YouTube_Hijack,1,rrc04
26,329,123,215,77,0,92,87,17,4,60,7,0,28,9,12,6,9,2,0,2,4,0,0,0,0,0,0,0,0,85,130,7333,YouTube_Hijack,1,rrc04
27,436,46,268,58,0,197,31,10,2,64,9,0,107,3,15,6,12,3,5,6,3,0,0,1,0,0,0,0,0,118,150,7946,YouTube_Hijack,1,rrc04
28,1283,46,875,199,0,241,31,17,5,551,24,6,181,28,16,6,11,2,3,0,2,0,1,0,0,0,0,0,0,242,633,7886,YouTube_Hijack,1,rrc04
29,643,213,407,102,0,197,117,14,3,115,9,10,118,16,13,6,9,3,14,3,1,0,0,0,0,0,0,0,0,177,230,6976,YouTube_Hijack,1,rrc04
30,614,75,297,222,0,276,43,13,2,61,7,0,65,30,14,6,12,2,3,2,0,0,1,1,0,0,0,0,0,99,198,7684,YouTube_Hijack,1,rrc04
31,703,33,447,126,0,213,19,9,3,192,10,0,123,7,14,6,10,3,2,0,0,1,0,0,0,0,0,0,0,185,262,7095,YouTube_Hijack,1,rrc04
32,400,40,180,57,0,145,21,10,3,118,8,0,143,20,14,5,8,3,7,2,0,0,0,0,0,0,0,0,0,60,120,7395,YouTube_Hijack,1,rrc04
33,494,63,322,94,0,190,37,12,3,54,9,0,42,36,14,6,8,2,0,1,0,0,0,0,0,0,0,0,0,80,242,6884,YouTube_Hijack,1,rrc04
34,990,89,642,98,0,437,53,15,2,383,16,0,223,27,12,5,8,2,1,19,0,0,0,0,0,0,0,0,0,227,415,7000,YouTube_Hijack,1,rrc04
0,11217,794,7955,2440,0,2646,189,68,4,578,32,37,484,338,26,4,24,2,51,39,135,21,30,37,4,22,3,13,0,2105,5850,1064,Visa_Rostelecom_Hijack,1,rrc04
1,11948,1062,6508,4060,0,2202,319,68,5,891,23,31,753,627,18,5,15,2,135,34,11,10,6,0,2,1,2,0,0,1687,4821,1076,Visa_Rostelecom_Hijack,1,rrc04
2,7107,648,3778,2214,0,1717,143,78,4,595,15,17,792,323,18,5,14,2,27,17,15,18,4,2,3,1,0,0,0,1056,2722,1045,Visa_Rostelecom_Hijack,1,rrc04
3,9286,1205,5480,1843,0,2042,346,79,5,996,22,11,1508,455,22,5,14,2,22,8,9,10,4,0,27,1,0,0,0,1916,3564,1068,Visa_Rostelecom_Hijack,1,rrc04
4,15977,761,9923,4224,0,8282,242,76,2,1562,9,33,1334,496,30,5,14,2,80,32,126,1,6,2,3,1,0,0,0,1160,8763,1072,Visa_Rostelecom_Hijack,1,rrc04
5,8716,932,5933,1798,0,2252,191,74,4,708,19,17,754,231,22,5,14,2,27,29,102,13,7,1,2,1,0,0,0,1858,4075,1057,Visa_Rostelecom_Hijack,1,rrc04
6,14463,343,3503,9435,0,4853,99,79,3,2355,21,21,1344,181,22,5,20,2,21,17,3,0,8,15,0,1,0,0,0,1010,2493,1099,Visa_Rostelecom_Hijack,1,rrc04
7,6787,419,3190,3031,0,3041,99,77,2,480,11,18,322,244,23,5,21,2,13,30,94,6,10,0,0,0,3,0,0,921,2269,1137,Visa_Rostelecom_Hijack,1,rrc04
8,5758,371,3807,1302,0,1208,132,74,5,524,18,48,453,196,25,5,15,2,21,24,92,7,2,0,0,0,1,0,0,1233,2574,1124,Visa_Rostelecom_Hijack,1,rrc04
9,5405,565,3615,1211,0,845,192,70,6,793,21,23,293,286,26,5,23,2,39,8,8,22,3,0,0,1,1,0,0,1222,2393,1053,Visa_Rostelecom_Hijack,1,rrc04
10,7145,518,4720,1810,0,1186,172,75,6,964,21,34,410,205,19,5,23,2,41,19,7,1,1,1,0,1,2,1,0,1523,3197,1083,Visa_Rostelecom_Hijack,1,rrc04
11,7303,419,5040,1665,0,1462,105,72,5,522,18,41,383,215,16,5,14,2,43,42,2,0,3,11,0,1,0,0,0,1670,3370,1068,Visa_Rostelecom_Hijack,1,rrc04
12,17114,2176,10612,5014,0,2736,552,66,6,1148,35,88,705,783,21,5,16,2,79,30,105,76,34,15,5,76,8,2,0,3493,7119,1064,Visa_Rostelecom_Hijack,1,rrc04
13,15593,700,7529,4284,0,3410,241,74,5,5157,28,25,3474,306,22,5,18,2,48,24,111,9,5,4,0,1,1,0,3,1949,5580,1076,Visa_Rostelecom_Hijack,1,rrc04
14,7658,561,4762,2036,0,1712,186,76,4,345,17,2,552,308,17,5,14,2,100,23,11,7,10,0,1,3,0,0,0,1724,3038,1072,Visa_Rostelecom_Hijack,1,rrc04
15,9972,1079,5684,3415,0,2146,359,64,5,883,22,28,434,439,19,5,13,2,26,14,16,15,7,29,48,0,0,0,0,2440,3244,1076,Visa_Rostelecom_Hijack,1,rrc04
16,8195,902,5108,2093,0,2489,217,72,3,431,16,23,586,408,20,5,15,2,28,19,6,5,8,0,0,0,2,0,0,2029,3079,1095,Visa_Rostelecom_Hijack,1,rrc04
17,8198,758,4790,2366,0,1788,215,82,5,603,21,80,794,248,26,6,23,2,67,23,21,148,80,67,9,1,5,0,0,1495,3295,1087,Visa_Rostelecom_Hijack,1,rrc04
18,7675,1099,4458,1993,0,1525,284,75,5,446,20,62,425,799,23,6,21,2,30,19,14,31,137,30,23,27,6,2,0,1371,3087,1060,Visa_Rostelecom_Hijack,1,rrc04
19,10816,788,5636,4135,0,1834,138,73,6,793,25,32,640,405,26,5,22,2,21,24,4,46,48,8,0,1,0,2,0,1498,4138,1068,Visa_Rostelecom_Hijack,1,rrc04
20,4052,359,2469,1032,0,1116,81,73,4,174,13,19,365,186,21,5,15,2,28,77,95,4,6,6,0,4,1,0,0,692,1777,1124,Visa_Rostelecom_Hijack,1,rrc04
21,11478,557,6620,4060,0,2716,156,79,4,766,19,86,576,222,22,6,14,2,65,40,93,18,14,1,0,1,0,0,0,3066,3554,1072,Visa_Rostelecom_Hijack,1,rrc04
22,17065,625,11649,4487,0,2466,124,75,7,2209,38,26,540,389,18,6,14,2,104,73,22,31,8,10,3,2,0,0,0,2557,9092,1053,Visa_Rostelecom_Hijack,1,rrc04
23,9645,511,4545,3580,0,4211,105,81,2,839,11,13,1189,331,22,6,20,2,62,23,86,4,117,39,41,9,5,0,0,1145,3400,1076,Visa_Rostelecom_Hijack,1,rrc04
24,18900,439,12337,5921,0,6178,151,70,3,4519,14,7,458,184,22,6,16,2,300,88,38,9,192,131,85,17,4,5,0,3114,9223,1099,Visa_Rostelecom_Hijack,1,rrc04
25,8114,626,5969,1325,0,2222,177,75,4,692,19,15,502,318,26,6,18,2,143,82,93,12,74,39,26,2,0,0,1,1954,4015,1091,Visa_Rostelecom_Hijack,1,rrc04
26,8324,937,5633,1780,0,1358,243,78,6,1955,29,38,344,567,16,5,13,2,95,11,30,24,5,1,3,0,0,0,0,2126,3507,1057,Visa_Rostelecom_Hijack,1,rrc04
27,11279,1350,5344,4334,0,4736,381,74,2,2449,13,42,722,879,17,5,11,2,46,21,6,3,6,0,0,0,0,0,0,1807,3537,1091,Visa_Rostelecom_Hijack,1,rrc04
28,5149,504,2929,1580,0,1409,131,69,4,258,15,29,393,247,25,5,18,2,72,29,13,11,2,0,0,0,0,0,0,1077,1852,1083,Visa_Rostelecom_Hijack,1,rrc04
29,17474,985,10688,5503,0,3440,312,73,5,1266,31,40,812,471,25,6,14,3,130,37,50,106,287,106,0,20,0,0,0,2594,8094,1060,Visa_Rostelecom_Hijack,1,rrc04
30,10103,592,3946,5440,0,4895,142,78,2,2054,17,16,447,270,21,5,14,3,25,18,36,39,138,46,1,8,0,0,0,1399,2547,1072,Visa_Rostelecom_Hijack,1,rrc04
31,5994,577,3918,1131,0,1308,201,69,5,582,19,28,668,277,21,6,14,3,62,69,117,42,284,22,3,22,0,0,0,965,2953,1107,Visa_Rostelecom_Hijack,1,rrc04
32,5481,797,3386,1074,0,877,205,68,6,639,25,4,643,378,18,5,13,2,72,68,62,19,2,9,4,0,0,0,0,961,2425,1049,Visa_Rostelecom_Hijack,1,rrc04
33,4625,832,2779,929,0,1166,262,68,4,389,14,21,579,338,16,5,14,2,43,12,7,126,50,4,4,2,0,0,0,1112,1667,1091,Visa_Rostelecom_Hijack,1,rrc04
34,5475,690,3648,966,0,1334,211,70,4,582,15,29,563,298,25,5,17,2,59,13,24,19,14,6,12,0,0,4,1,976,2672,1112,Visa_Rostelecom_Hijack,1,rrc04
35,3776,690,2093,837,0,548,179,72,7,502,17,37,457,389,21,5,14,2,8,0,8,1,0,0,0,1,0,0,0,702,1391,1112,Visa_Rostelecom_Hijack,1,rrc04
0,2840,343,1780,575,0,546,110,42,5,140,15,77,385,100,19,6,11,2,56,15,6,2,8,0,0,0,0,0,0,654,1126,1929,Bitcoin_AS32653_Hijack,1,rrc04
1,3991,273,1774,1431,0,910,100,32,4,401,19,37,719,67,15,5,15,2,23,18,3,0,1,0,0,0,1,0,0,548,1226,2191,Bitcoin_AS32653_Hijack,1,rrc04
2,8010,949,5644,1497,0,1132,297,37,7,1659,37,37,618,251,19,5,11,2,29,33,6,1,5,0,0,0,0,0,0,1559,4085,1973,Bitcoin_AS32653_Hijack,1,rrc04
3,5377,380,3116,1753,0,1867,141,38,3,754,19,23,430,78,22,6,12,2,16,23,4,0,1,10,0,0,0,0,0,1073,2043,2034,Bitcoin_AS32653_Hijack,1,rrc04
4,9638,620,7860,971,0,1940,177,69,5,1434,39,33,586,221,38,7,33,4,93,66,93,147,120,5,34,8,0,4,15,2205,5655,1656,Bitcoin_AS32653_Hijack,1,rrc04
5,7327,513,5536,1039,0,2072,194,44,4,756,25,75,503,249,15,5,12,4,49,57,1251,11,5,9,0,0,0,0,0,894,4642,1721,Bitcoin_AS32653_Hijack,1,rrc04
6,6300,344,4900,930,0,1663,86,41,4,538,22,63,368,102,21,6,17,4,126,36,686,205,27,158,4,1,1,0,1,1329,3571,1980,Bitcoin_AS32653_Hijack,1,rrc04
7,12354,355,6243,4738,0,3851,154,32,3,1047,10,45,1132,241,21,5,13,2,123,105,34,40,28,18,4,0,0,0,0,1930,4313,1795,Bitcoin_AS32653_Hijack,1,rrc04
8,8181,260,6871,919,0,2538,84,32,3,795,15,53,256,135,17,5,15,2,36,12,4,5,9,0,3,2,1,0,0,2543,4328,2076,Bitcoin_AS32653_Hijack,1,rrc04
9,6754,393,5394,971,0,731,110,42,9,2204,48,22,267,122,18,5,18,2,53,43,7,12,82,0,0,2,0,0,1,1374,4020,2267,Bitcoin_AS32653_Hijack,1,rrc04
10,4965,404,3316,764,0,1190,186,29,4,804,20,6,715,170,20,5,15,2,12,5,3,1,40,1,0,6,4,0,0,648,2668,1913,Bitcoin_AS32653_Hijack,1,rrc04
11,3847,182,2334,858,0,834,59,42,5,852,20,35,581,74,18,6,10,2,11,14,2,7,0,0,0,0,0,0,0,780,1554,2250,Bitcoin_AS32653_Hijack,1,rrc04
12,6074,521,4434,1156,0,2102,179,30,3,897,22,63,367,117,16,6,14,2,27,48,0,15,10,3,12,3,0,0,0,2339,2095,2269,Bitcoin_AS32653_Hijack,1,rrc04
13,3534,303,2070,650,0,545,95,35,6,385,20,16,681,133,20,6,14,3,26,3,14,3,7,1,1,2,0,0,0,749,1321,2137,Bitcoin_AS32653_Hijack,1,rrc04
14,10328,680,8337,1359,0,2525,225,51,4,2145,33,20,524,108,18,5,14,2,36,167,86,5,50,3,0,1,0,0,0,2952,5385,1890,Bitcoin_AS32653_Hijack,1,rrc04
15,6921,522,4383,1662,0,1411,162,30,5,1348,37,24,763,113,18,6,14,2,37,20,4,0,42,0,1,3,0,0,0,1591,2792,2317,Bitcoin_AS32653_Hijack,1,rrc04
16,2915,358,1700,705,0,898,130,51,3,400,15,24,389,121,21,7,14,2,14,1,21,1,22,2,2,2,0,0,0,580,1120,2099,Bitcoin_AS32653_Hijack,1,rrc04
17,6175,552,4586,918,0,1158,260,45,5,1252,34,19,571,100,18,6,9,2,91,23,4,0,0,0,0,0,0,0,0,1355,3231,1780,Bitcoin_AS32653_Hijack,1,rrc04
18,3724,743,2188,928,0,479,219,58,8,551,26,56,353,255,15,6,12,2,85,12,11,0,7,1,0,0,0,0,0,628,1560,1703,Bitcoin_AS32653_Hijack,1,rrc04
19,4545,207,3337,667,0,1092,56,64,4,1008,25,729,483,58,19,6,13,3,26,34,1,0,5,66,65,0,0,0,0,1075,2262,2106,Bitcoin_AS32653_Hijack,1,rrc04
20,13261,349,10572,1853,0,3142,128,44,4,1188,54,456,766,70,23,8,16,4,397,93,2010,8,166,37,7,1,13,2,0,6427,4145,2216,Bitcoin_AS32653_Hijack,1,rrc04
21,5609,292,4344,689,0,1197,94,44,5,1178,30,13,389,187,19,7,12,2,31,32,3,2,1,16,0,0,0,0,0,1018,3326,2199,Bitcoin_AS32653_Hijack,1,rrc04
22,6713,125,4755,1203,0,1325,45,61,5,2144,33,17,679,76,16,5,12,2,45,24,12,3,4,1,0,0,0,0,0,1401,3354,2071,Bitcoin_AS32653_Hijack,1,rrc04
23,4590,200,2510,1618,0,724,63,53,6,2211,30,28,375,87,16,5,14,2,29,6,1,11,37,11,0,11,0,0,0,778,1732,2071,Bitcoin_AS32653_Hijack,1,rrc04
24,5384,349,3420,1558,0,1135,116,36,5,1156,25,21,323,83,17,6,11,2,52,20,6,1,1,0,0,0,0,0,0,1034,2386,1672,Bitcoin_AS32653_Hijack,1,rrc04
25,3617,656,2278,926,0,585,207,54,6,393,21,94,205,208,16,7,12,3,60,42,65,19,2,2,0,0,0,0,0,865,1413,2035,Bitcoin_AS32653_Hijack,1,rrc04
26,6485,139,5139,929,0,1381,45,35,5,1877,43,26,370,47,19,6,16,2,29,13,3,1,12,1,0,0,1,7,0,1474,3665,1993,Bitcoin_AS32653_Hijack,1,rrc04
27,9070,313,7159,1357,0,1043,106,30,9,2882,60,21,384,170,19,5,16,2,46,39,6,2,9,2,1,0,1,7,0,1941,5218,2123,Bitcoin_AS32653_Hijack,1,rrc04
28,3358,284,2152,602,0,451,90,54,7,728,26,18,486,118,28,6,11,2,9,12,0,0,1,0,0,0,0,0,0,665,1487,2101,Bitcoin_AS32653_Hijack,1,rrc04
29,4139,222,3208,479,0,706,59,67,6,1070,35,19,372,80,16,6,11,2,18,9,9,6,1,0,0,0,0,0,0,935,2273,1929,Bitcoin_AS32653_Hijack,1,rrc04
30,3750,296,2170,1238,0,476,106,49,8,1211,25,17,193,149,30,6,10,2,61,0,3,5,0,0,0,0,0,0,0,1117,1053,1973,Bitcoin_AS32653_Hijack,1,rrc04
31,7337,953,2244,2100,0,1962,216,40,4,522,14,121,2837,156,18,5,13,3,84,39,12,1,36,2,1,0,0,0,0,881,1363,2041,Bitcoin_AS32653_Hijack,1,rrc04
32,3264,410,2159,622,0,511,124,42,6,331,20,22,371,112,20,6,14,3,57,27,1,13,24,12,12,14,0,0,0,700,1459,1973,Bitcoin_AS32653_Hijack,1,rrc04
33,6469,341,5004,1085,0,972,121,33,7,1417,41,33,271,109,17,5,13,2,45,43,8,6,20,9,2,0,0,0,0,1233,3771,2122,Bitcoin_AS32653_Hijack,1,rrc04
34,6134,164,3942,1114,0,1074,55,50,6,2026,30,58,994,84,20,6,16,3,47,23,12,6,5,2,0,0,0,2,0,1458,2484,2084,Bitcoin_AS32653_Hijack,1,rrc04
0,14703,755,9251,4383,0,1696,401,68,9,4413,51,22,539,530,35,5,32,2,10,11,15,13,7,3,0,0,0,0,0,2753,6498,1045,KDDI_Japan_Outage,1,rrc04
1,12039,964,8356,2663,0,1359,624,72,9,3872,51,21,301,719,21,5,19,2,9,8,13,13,11,4,2,1,0,0,0,2397,5959,1020,KDDI_Japan_Outage,1,rrc04
