Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
5,13655,731,8532,3947,0,2205,219,187,6,1431,35,63,802,374,26,6,16,2,275,88,24,86,9,5,13,2,1,1,0,2509,6023,1000,Optus_Aus_Outage,1,rrc06
6,13455,845,7807,3818,0,3110,266,317,4,746,23,28,1548,282,19,5,15,2,71,44,14,81,8,6,2,3,1,0,0,2079,5728,1000,Optus_Aus_Outage,1,rrc06
7,11250,555,6868,3300,0,1125,172,252,10,531,29,24,788,294,20,6,15,2,191,195,44,80,21,32,4,1,2,0,0,2115,4753,1000,Optus_Aus_Outage,1,rrc06
8,12792,640,6432,5313,0,1892,203,216,7,1058,22,42,652,395,20,6,16,3,126,198,68,72,47,10,0,3,0,1,0,1973,4459,1003,Optus_Aus_Outage,1,rrc06
9,16333,834,9706,5600,0,2039,208,196,8,721,30,43,708,319,22,6,18,2,72,126,30,117,29,10,6,1,1,1,2,3356,6350,1000,Optus_Aus_Outage,1,rrc06
10,10081,680,6001,2864,0,864,245,222,12,716,33,25,825,391,19,6,16,2,49,28,2,57,21,6,0,0,0,11,0,1878,4123,1000,Optus_Aus_Outage,1,rrc06
11,15368,1068,7698,4590,0,1717,434,224,9,1130,37,31,2462,618,21,6,15,2,30,41,4,77,11,0,2,2,1,0,0,2606,5092,1000,Optus_Aus_Outage,1,rrc06
12,12956,656,8199,3600,0,1846,218,201,7,1400,30,21,797,360,21,6,19,2,72,62,11,38,44,4,8,2,0,3,0,2079,6120,1000,Optus_Aus_Outage,1,rrc06
13,9900,966,5844,3019,0,795,261,193,12,377,32,38,581,456,20,6,18,2,73,65,40,86,30,39,13,7,0,1,4,2146,3698,1000,Optus_Aus_Outage,1,rrc06
14,10749,1092,5786,3236,0,1593,582,171,7,448,27,37,986,741,20,6,15,2,38,202,18,88,33,13,5,14,2,0,0,1897,3889,1000,Optus_Aus_Outage,1,rrc06
15,8515,708,5303,2568,0,1011,178,219,8,322,27,36,328,316,38,6,27,2,42,32,4,71,62,23,7,0,0,0,0,1665,3638,1000,Optus_Aus_Outage,1,rrc06
16,8187,665,4524,2580,0,844,189,231,10,489,31,51,688,395,19,5,12,2,23,44,14,51,14,4,0,0,0,0,0,1477,3047,1000,Optus_Aus_Outage,1,rrc06
17,9429,510,5283,3379,0,850,174,275,11,850,35,112,505,262,19,6,16,2,69,69,13,48,17,9,0,0,0,2,0,1801,3482,1000,Optus_Aus_Outage,1,rrc06
18,10184,632,5258,3931,0,1446,217,241,7,762,31,20,624,371,18,5,27,2,46,37,9,60,16,1,4,0,0,1,0,1556,3702,1000,Optus_Aus_Outage,1,rrc06
19,9148,434,5152,3266,0,1004,128,158,9,685,26,66,485,245,20,6,16,2,62,78,39,60,18,2,1,2,0,3,0,1760,3392,1000,Optus_Aus_Outage,1,rrc06
20,13525,1274,8299,3925,0,2077,298,178,7,905,43,58,779,522,19,6,14,2,19,42,48,34,16,4,0,1,0,0,0,2140,6159,1000,Optus_Aus_Outage,1,rrc06
21,11225,709,6089,3815,0,1556,205,295,7,617,39,22,933,388,19,6,13,2,46,49,20,112,10,4,1,0,0,0,0,2198,3891,1000,Optus_Aus_Outage,1,rrc06
22,8169,665,4825,2619,0,811,155,254,10,350,29,45,478,247,20,6,12,2,17,44,10,86,9,1,0,0,0,0,0,1629,3196,1000,Optus_Aus_Outage,1,rrc06
23,9278,710,5926,2505,0,821,172,153,11,881,35,85,472,375,23,6,21,3,61,211,45,103,18,4,3,2,0,0,0,1964,3962,1000,Optus_Aus_Outage,1,rrc06
24,12669,490,7282,4335,0,2136,198,198,6,1967,34,24,813,239,21,5,13,2,46,73,16,102,34,13,3,0,0,0,0,2349,4933,1000,Optus_Aus_Outage,1,rrc06
25,7517,627,4398,2196,0,769,185,267,10,359,26,13,600,323,17,6,13,2,76,37,6,76,14,8,6,0,0,0,0,1612,2786,1000,Optus_Aus_Outage,1,rrc06
26,9559,783,5957,2730,0,1240,184,258,8,283,26,74,609,263,20,6,14,2,88,104,63,126,21,3,1,4,0,0,0,2010,3947,1000,Optus_Aus_Outage,1,rrc06
27,9660,580,6224,2285,0,1749,182,197,6,1332,33,45,791,360,26,6,16,2,67,98,47,75,30,13,4,5,2,1,0,2349,3875,1000,Optus_Aus_Outage,1,rrc06
28,9270,673,5944,2470,0,1477,180,198,6,982,29,36,534,322,19,6,15,2,42,56,12,16,6,6,5,8,1,0,0,2236,3708,1000,Optus_Aus_Outage,1,rrc06
29,14304,1359,8314,3114,0,1634,695,171,9,966,35,60,1837,1039,32,6,29,3,110,127,24,82,29,20,20,4,6,8,11,2797,5517,1000,Optus_Aus_Outage,1,rrc06
30,11097,583,6809,3260,0,1723,212,206,6,758,29,76,786,242,25,6,20,2,109,41,50,73,27,29,23,22,1,1,0,1905,4904,1003,Optus_Aus_Outage,1,rrc06
31,8515,437,5182,2466,0,936,160,155,9,442,27,44,609,258,23,6,14,3,123,110,72,58,39,14,56,41,0,0,0,1914,3268,1000,Optus_Aus_Outage,1,rrc06
32,8411,548,5340,2347,0,1036,168,239,8,1010,34,33,438,286,22,6,14,2,85,36,30,62,19,11,19,15,0,0,0,1729,3611,1000,Optus_Aus_Outage,1,rrc06
33,8863,794,5208,2857,0,911,246,167,10,824,31,40,454,344,23,6,14,3,49,208,98,116,59,27,40,30,0,0,0,1939,3269,1003,Optus_Aus_Outage,1,rrc06
34,12234,657,7596,3699,0,2642,231,222,5,465,18,24,546,393,23,6,19,2,77,139,10,99,17,10,3,0,0,0,8,2316,5280,1003,Optus_Aus_Outage,1,rrc06
35,10794,748,7879,2127,0,2301,170,151,5,339,17,26,441,347,22,6,20,2,39,154,15,103,17,1,1,0,0,0,1,1924,5955,1003,Optus_Aus_Outage,1,rrc06
0,201,45,84,11,0,78,27,6,3,60,6,4,86,20,15,5,10,3,1,1,1,2,0,0,0,0,0,0,0,48,36,5121,YouTube_Hijack,1,rrc06
1,419,53,360,15,0,189,31,9,2,73,5,2,29,15,15,5,10,3,1,2,2,2,0,0,0,0,0,0,0,92,268,4134,YouTube_Hijack,1,rrc06
2,241,45,169,20,0,77,27,7,3,62,7,2,26,26,11,6,7,2,1,0,0,0,0,0,0,0,0,0,0,74,95,4850,YouTube_Hijack,1,rrc06
3,282,138,118,16,0,108,78,10,3,82,8,0,92,56,12,5,8,2,0,4,0,0,0,0,0,0,0,0,0,52,66,4319,YouTube_Hijack,1,rrc06
4,472,92,345,30,0,208,63,6,2,69,6,12,40,57,12,5,9,2,1,5,1,0,0,0,0,0,0,0,0,80,265,4171,YouTube_Hijack,1,rrc06
5,227,47,112,14,0,83,27,10,3,70,6,2,86,15,20,6,13,3,2,1,1,0,0,1,1,0,0,0,0,40,72,4453,YouTube_Hijack,1,rrc06
6,186,103,123,8,0,94,51,8,2,64,5,2,37,18,15,5,11,2,2,0,0,1,1,0,0,0,0,0,0,98,25,4949,YouTube_Hijack,1,rrc06
7,428,97,246,12,0,118,51,9,4,222,10,0,105,65,13,4,9,2,1,0,1,0,0,0,0,0,0,0,0,78,168,4261,YouTube_Hijack,1,rrc06
8,160,59,92,6,0,68,30,8,2,18,4,0,36,26,14,5,11,2,4,0,0,1,1,0,0,0,0,0,0,36,56,5218,YouTube_Hijack,1,rrc06
9,214,68,126,3,0,79,26,6,3,69,5,5,54,31,12,6,8,3,1,6,0,0,0,0,0,0,0,0,0,63,63,4485,YouTube_Hijack,1,rrc06
10,228,58,155,4,0,103,27,8,2,21,5,7,43,26,15,6,12,4,2,8,0,0,0,5,0,0,0,0,0,48,107,4609,YouTube_Hijack,1,rrc06
11,261,64,183,13,0,100,31,6,3,48,6,2,34,31,19,6,15,5,1,38,6,0,0,11,0,0,6,0,0,71,112,4933,YouTube_Hijack,1,rrc06
12,314,59,196,4,0,142,27,10,2,77,6,2,81,33,14,6,11,2,2,2,0,0,2,0,0,0,0,0,0,68,128,4197,YouTube_Hijack,1,rrc06
13,312,77,165,18,0,150,44,6,2,43,6,4,85,44,14,6,6,2,0,0,0,0,0,0,0,0,0,0,0,66,99,3842,YouTube_Hijack,1,rrc06
14,368,161,247,15,0,116,113,7,3,80,7,2,36,70,12,7,7,2,1,0,0,0,0,0,0,0,0,0,0,123,124,4418,YouTube_Hijack,1,rrc06
15,558,140,294,8,0,150,101,8,4,354,11,0,178,78,17,5,15,2,1,2,0,0,2,0,0,1,1,0,0,115,179,4403,YouTube_Hijack,1,rrc06
16,261,50,167,8,0,165,26,8,2,59,6,2,59,27,12,5,8,2,1,2,0,0,0,0,0,0,0,0,0,21,146,5086,YouTube_Hijack,1,rrc06
17,313,179,195,4,0,123,86,10,3,177,8,2,28,86,13,5,11,2,0,0,0,0,1,0,0,0,0,0,0,93,102,5537,YouTube_Hijack,1,rrc06
18,440,173,148,2,0,214,85,10,2,160,10,4,266,24,14,5,11,3,0,1,1,0,1,0,0,0,0,0,0,80,68,5000,YouTube_Hijack,1,rrc06
19,318,85,136,10,0,146,56,10,2,118,7,4,144,28,12,5,9,3,2,1,1,0,0,0,0,0,0,0,0,69,67,4111,YouTube_Hijack,1,rrc06
20,344,181,138,4,0,142,97,5,2,118,9,2,56,146,10,5,6,2,0,0,0,0,0,0,0,0,0,0,0,43,95,4413,YouTube_Hijack,1,rrc06
21,309,195,228,0,0,127,101,8,2,106,7,0,39,42,10,5,8,2,2,2,0,0,0,0,0,0,0,0,0,57,171,4271,YouTube_Hijack,1,rrc06
22,208,48,137,2,0,70,23,8,3,28,5,0,40,29,12,5,11,2,2,0,0,0,2,0,0,0,0,0,0,31,106,4492,YouTube_Hijack,1,rrc06
23,259,63,189,6,0,128,37,8,2,62,7,4,33,31,10,5,7,2,4,0,0,0,0,0,0,0,0,0,0,38,151,6082,YouTube_Hijack,1,rrc06
24,375,178,171,5,0,142,91,8,3,177,8,2,170,29,12,5,10,2,1,0,0,1,0,0,0,0,0,0,0,112,59,4710,YouTube_Hijack,1,rrc06
25,313,73,125,5,0,160,27,8,2,118,9,0,146,37,11,4,7,2,1,0,0,0,0,0,0,0,0,0,0,34,91,5315,YouTube_Hijack,1,rrc06
26,136,57,81,4,0,62,28,8,2,11,4,2,32,19,10,6,5,2,0,0,0,0,0,0,0,0,0,0,0,35,46,5052,YouTube_Hijack,1,rrc06
27,200,46,112,13,0,85,24,5,2,24,5,0,56,19,11,5,8,3,5,2,0,0,0,0,0,0,0,0,0,17,95,4852,YouTube_Hijack,1,rrc06
28,701,58,478,50,0,165,36,9,4,316,17,6,143,30,15,5,8,2,1,1,0,0,0,0,0,0,0,0,0,192,286,3945,YouTube_Hijack,1,rrc06
29,194,103,126,12,0,98,56,8,2,21,4,4,48,8,13,6,11,3,1,1,1,0,1,0,0,0,0,0,0,32,94,4738,YouTube_Hijack,1,rrc06
30,192,66,112,11,0,88,33,10,2,22,4,4,44,25,14,6,12,3,2,2,0,0,0,1,0,0,0,0,0,44,68,4056,YouTube_Hijack,1,rrc06
31,683,51,85,146,0,562,25,6,1,88,5,2,426,26,14,4,10,3,0,1,2,1,0,0,0,0,0,0,0,23,62,4949,YouTube_Hijack,1,rrc06
32,111,47,68,0,0,41,24,6,3,18,4,4,23,20,11,6,9,3,2,2,1,0,0,0,0,0,0,0,0,23,45,6744,YouTube_Hijack,1,rrc06
33,146,46,81,4,0,69,26,6,2,12,4,0,27,34,11,5,9,3,0,1,1,0,0,0,0,0,0,0,0,13,68,5426,YouTube_Hijack,1,rrc06
34,826,109,273,0,0,376,56,8,2,521,17,4,522,31,11,4,8,2,1,2,0,0,0,0,0,0,0,0,0,108,165,4076,YouTube_Hijack,1,rrc06
0,2433,303,1718,395,0,586,147,78,4,186,15,10,163,157,21,5,16,2,30,4,5,4,0,18,2,0,6,1,0,624,1094,1124,Visa_Rostelecom_Hijack,1,rrc06
1,4114,473,2989,584,0,1037,240,78,4,271,17,17,212,329,30,6,15,2,41,8,5,0,4,0,0,0,1,0,0,873,2116,1103,Visa_Rostelecom_Hijack,1,rrc06
2,2138,362,1233,336,0,550,145,77,4,159,12,5,289,280,18,5,14,2,8,1,1,2,11,2,0,2,0,0,0,347,886,1091,Visa_Rostelecom_Hijack,1,rrc06
3,3743,654,2880,267,0,876,286,78,4,505,21,5,193,403,20,5,12,2,4,5,5,1,1,28,0,0,0,0,0,1094,1786,1095,Visa_Rostelecom_Hijack,1,rrc06
4,2320,391,1365,298,0,748,195,82,3,167,11,12,313,344,30,5,15,2,37,12,0,1,4,3,0,3,3,0,0,350,1015,1141,Visa_Rostelecom_Hijack,1,rrc06
5,2987,506,1757,655,0,1313,206,78,2,365,15,2,258,317,18,5,15,2,7,2,1,5,3,0,0,0,1,0,0,552,1205,1151,Visa_Rostelecom_Hijack,1,rrc06
6,1960,203,1129,190,0,664,104,76,3,218,12,8,483,158,22,5,20,2,14,5,0,0,0,6,0,0,0,0,0,350,779,1211,Visa_Rostelecom_Hijack,1,rrc06
7,1806,361,1187,218,0,378,130,86,5,171,13,4,93,308,23,6,21,2,6,0,0,3,5,0,0,0,0,0,0,395,792,1191,Visa_Rostelecom_Hijack,1,rrc06
8,1790,202,1251,272,0,441,99,76,4,87,12,19,103,164,18,5,13,2,6,1,1,1,0,0,6,0,0,0,0,372,879,1177,Visa_Rostelecom_Hijack,1,rrc06
9,1911,375,1378,213,0,395,213,77,5,294,13,4,114,206,16,5,11,2,21,5,0,9,3,0,0,0,0,0,0,501,877,1124,Visa_Rostelecom_Hijack,1,rrc06
10,13241,367,12388,504,0,3702,141,77,4,994,32,21,94,255,21,5,16,1,20,6,6,0,0,3,3,0,0,1,0,6224,6164,1095,Visa_Rostelecom_Hijack,1,rrc06
11,23051,174,22464,324,0,5007,56,80,5,2829,39,47,134,129,21,5,11,1,49,10,4,0,4,0,0,0,0,0,0,10827,11637,1103,Visa_Rostelecom_Hijack,1,rrc06
12,19130,659,17841,819,0,4233,282,73,5,2036,39,71,171,299,21,5,14,1,102,53,74,29,3,5,19,2,0,0,0,8002,9839,1042,Visa_Rostelecom_Hijack,1,rrc06
13,28888,322,26982,763,0,4379,124,76,7,2469,70,38,934,209,21,5,19,1,51,6,11,26,1,0,0,0,0,1,0,12577,14405,1035,Visa_Rostelecom_Hijack,1,rrc06
14,28937,288,28254,304,0,4000,146,75,7,3992,65,31,145,234,21,5,11,1,22,5,17,6,6,0,0,0,0,0,0,15082,13172,1049,Visa_Rostelecom_Hijack,1,rrc06
15,21545,346,20797,387,0,4232,153,79,5,2204,47,27,162,199,30,5,13,1,20,21,0,5,7,7,14,0,0,0,0,8775,12022,1083,Visa_Rostelecom_Hijack,1,rrc06
16,24411,387,23242,734,0,4296,181,72,6,4509,53,47,168,267,30,5,17,1,19,62,51,16,0,7,2,5,0,0,1,12433,10809,1042,Visa_Rostelecom_Hijack,1,rrc06
17,30681,355,29621,649,0,4894,210,76,6,3655,53,50,169,242,30,5,13,1,63,24,64,19,2,63,1,0,0,0,0,13154,16467,1017,Visa_Rostelecom_Hijack,1,rrc06
18,17323,323,16245,662,0,3913,155,77,4,2464,38,24,139,277,30,5,21,1,22,4,10,37,7,15,30,0,2,1,2,7098,9147,1020,Visa_Rostelecom_Hijack,1,rrc06
19,25083,328,23777,883,0,4341,142,74,6,4002,50,34,200,223,30,5,22,1,7,8,2,17,5,5,0,2,0,2,0,11351,12426,1049,Visa_Rostelecom_Hijack,1,rrc06
20,13087,167,12685,215,0,3348,65,75,4,1072,34,30,81,106,21,5,11,1,3,29,3,3,9,0,0,0,0,0,0,6026,6659,1084,Visa_Rostelecom_Hijack,1,rrc06
21,19344,189,18400,686,0,4959,81,77,4,2586,30,45,131,127,21,5,10,1,63,17,38,8,0,0,0,0,0,0,0,8260,10140,1049,Visa_Rostelecom_Hijack,1,rrc06
22,8307,272,7267,688,0,1596,104,81,5,959,25,3,150,202,18,5,13,3,70,40,24,66,3,1,1,0,0,0,0,3085,4182,1087,Visa_Rostelecom_Hijack,1,rrc06
23,3415,189,2538,512,0,1641,79,75,2,431,10,0,233,132,30,6,13,2,3,2,2,25,1,28,6,0,0,0,0,439,2099,1164,Visa_Rostelecom_Hijack,1,rrc06
24,3759,157,3075,426,0,948,57,72,4,1026,21,6,163,95,20,6,13,2,18,63,3,19,2,57,7,0,0,0,0,1138,1937,1150,Visa_Rostelecom_Hijack,1,rrc06
25,2174,205,1619,240,0,499,83,77,4,97,13,13,190,125,26,6,18,2,30,18,5,8,2,0,1,0,0,1,0,532,1087,1146,Visa_Rostelecom_Hijack,1,rrc06
26,3613,251,2536,494,0,856,110,76,4,1046,20,9,415,168,16,6,12,2,15,7,3,11,0,1,0,0,0,0,0,952,1584,1128,Visa_Rostelecom_Hijack,1,rrc06
27,2786,457,1727,502,0,665,286,75,4,689,19,8,185,372,30,5,10,2,11,6,2,2,0,0,0,0,0,0,0,578,1149,1095,Visa_Rostelecom_Hijack,1,rrc06
28,2270,207,1737,254,0,559,95,70,4,269,16,12,144,135,24,6,16,2,13,18,4,6,1,2,0,0,0,1,0,554,1183,1099,Visa_Rostelecom_Hijack,1,rrc06
29,3458,304,2636,533,0,831,142,74,4,240,16,23,104,185,30,6,19,3,38,9,37,46,153,0,0,20,0,0,0,1034,1602,1049,Visa_Rostelecom_Hijack,1,rrc06
30,2620,255,1954,374,0,606,121,79,4,242,14,17,127,165,30,6,14,2,53,43,39,13,0,4,0,4,0,0,0,663,1291,1112,Visa_Rostelecom_Hijack,1,rrc06
31,2879,202,2082,388,0,783,86,79,4,309,18,34,281,128,30,6,14,3,36,29,45,32,110,0,0,25,0,0,0,526,1556,1163,Visa_Rostelecom_Hijack,1,rrc06
32,2194,352,1452,293,0,456,150,77,5,293,17,2,222,227,18,5,14,2,6,24,7,0,7,2,1,1,0,0,0,452,1000,1184,Visa_Rostelecom_Hijack,1,rrc06
33,2189,361,1467,413,0,480,180,73,5,384,16,13,72,237,16,6,14,2,7,15,8,23,16,28,3,2,0,0,0,622,845,1151,Visa_Rostelecom_Hijack,1,rrc06
34,2106,408,1467,278,0,478,166,81,4,255,15,5,97,264,30,6,18,2,12,20,5,2,6,0,6,3,0,5,0,420,1047,1120,Visa_Rostelecom_Hijack,1,rrc06
35,1712,246,1111,228,0,377,105,71,5,232,12,18,233,140,30,5,7,2,8,0,0,0,0,0,0,0,0,0,0,329,782,1141,Visa_Rostelecom_Hijack,1,rrc06
0,854,98,662,60,0,215,77,62,4,62,9,32,74,58,13,6,9,2,19,9,4,0,0,0,0,0,0,0,0,231,431,1518,Bitcoin_AS32653_Hijack,1,rrc06
1,835,78,629,40,0,239,64,71,3,92,9,17,131,35,12,5,11,2,5,4,0,0,1,0,0,0,0,0,0,224,405,1488,Bitcoin_AS32653_Hijack,1,rrc06
2,1049,214,770,113,0,337,151,74,3,116,9,14,60,106,17,6,9,2,6,5,8,0,0,0,0,0,0,0,0,250,520,1428,Bitcoin_AS32653_Hijack,1,rrc06
3,1043,87,848,77,0,330,67,72,3,88,9,18,82,36,17,6,10,2,4,0,0,2,0,0,0,0,0,0,0,302,546,1500,Bitcoin_AS32653_Hijack,1,rrc06
4,1403,171,1117,86,0,637,133,82,2,129,10,12,94,106,35,8,29,5,34,4,6,8,6,7,0,2,1,1,7,374,743,1378,Bitcoin_AS32653_Hijack,1,rrc06
5,1245,93,1041,39,0,371,77,92,3,92,10,34,99,66,15,6,9,2,21,2,1,0,0,0,0,0,0,0,0,347,694,1317,Bitcoin_AS32653_Hijack,1,rrc06
6,1636,105,1471,53,0,464,60,92,4,395,13,27,57,55,20,7,13,3,8,15,13,33,4,0,44,0,0,0,0,513,958,1391,Bitcoin_AS32653_Hijack,1,rrc06
7,2722,79,2013,80,0,1039,62,57,3,99,8,19,571,58,20,5,11,2,24,43,20,8,1,0,0,0,0,0,0,875,1138,1380,Bitcoin_AS32653_Hijack,1,rrc06
8,1691,67,1524,53,0,473,51,100,4,234,8,26,71,43,16,5,14,2,9,8,4,0,0,0,0,5,0,0,0,595,929,1416,Bitcoin_AS32653_Hijack,1,rrc06
9,889,94,774,21,0,199,64,92,4,92,11,14,44,50,14,5,9,2,11,4,2,0,0,0,0,0,0,0,0,273,501,1440,Bitcoin_AS32653_Hijack,1,rrc06
10,748,98,557,49,0,204,64,88,4,88,8,2,68,74,18,5,15,2,5,0,0,0,0,3,0,0,3,0,0,174,383,1459,Bitcoin_AS32653_Hijack,1,rrc06
11,960,49,760,71,0,206,27,92,5,205,12,10,93,36,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,281,479,1617,Bitcoin_AS32653_Hijack,1,rrc06
12,794,93,650,52,0,239,74,92,3,92,9,21,57,35,15,6,13,2,2,16,7,5,0,0,3,0,0,0,0,271,379,1555,Bitcoin_AS32653_Hijack,1,rrc06
13,1159,72,977,54,0,267,52,73,4,225,15,7,90,38,17,6,11,2,0,4,1,3,1,0,0,0,0,0,0,296,681,1586,Bitcoin_AS32653_Hijack,1,rrc06
14,1113,146,820,139,0,323,111,76,3,76,11,12,94,60,16,6,12,2,14,0,10,0,0,1,0,0,0,0,0,350,470,1419,Bitcoin_AS32653_Hijack,1,rrc06
15,884,120,677,39,0,351,100,88,3,88,9,13,116,52,17,5,15,2,14,1,0,0,0,0,0,0,1,0,0,216,461,1565,Bitcoin_AS32653_Hijack,1,rrc06
16,760,85,618,38,0,204,70,92,4,99,9,6,70,34,18,6,13,2,4,0,20,6,0,0,1,0,0,0,0,226,392,1449,Bitcoin_AS32653_Hijack,1,rrc06
17,1273,111,1011,66,0,332,85,88,4,298,13,7,143,53,15,5,9,2,40,6,8,0,0,0,0,0,0,0,0,412,599,1438,Bitcoin_AS32653_Hijack,1,rrc06
18,1090,190,812,65,0,308,161,100,4,121,13,17,93,120,13,5,9,2,15,7,6,0,0,0,0,0,0,0,0,268,544,1444,Bitcoin_AS32653_Hijack,1,rrc06
19,940,57,829,49,0,308,40,82,3,179,9,200,33,29,16,6,7,2,4,0,0,0,0,0,0,0,0,0,0,403,426,1611,Bitcoin_AS32653_Hijack,1,rrc06
20,1914,120,1499,288,0,485,101,80,4,272,21,11,78,49,19,8,8,3,20,2,0,0,0,0,0,0,0,0,0,957,542,1412,Bitcoin_AS32653_Hijack,1,rrc06
21,1050,40,912,28,0,376,24,80,3,164,12,5,84,26,18,8,7,3,20,0,0,0,0,0,0,0,0,0,0,153,759,1557,Bitcoin_AS32653_Hijack,1,rrc06
22,667,52,564,25,0,191,34,86,3,86,9,5,39,39,15,5,11,2,22,0,0,1,1,0,0,0,0,0,0,195,369,1609,Bitcoin_AS32653_Hijack,1,rrc06
23,1118,70,939,69,0,402,47,88,3,432,13,13,66,44,16,5,11,2,5,4,1,0,14,0,0,0,0,0,0,380,559,1503,Bitcoin_AS32653_Hijack,1,rrc06
24,855,93,685,69,0,229,72,55,4,85,9,7,63,38,14,6,8,2,7,1,0,0,0,0,0,0,0,0,0,297,388,1419,Bitcoin_AS32653_Hijack,1,rrc06
25,886,127,757,43,0,294,109,70,3,71,9,7,27,59,16,6,11,2,18,24,0,1,1,0,0,0,0,0,0,275,482,1473,Bitcoin_AS32653_Hijack,1,rrc06
26,635,43,494,39,0,188,29,89,3,89,9,13,73,29,12,5,8,2,1,3,0,0,0,0,0,0,0,0,0,164,330,1549,Bitcoin_AS32653_Hijack,1,rrc06
27,1041,109,814,107,0,288,86,80,4,138,13,12,32,88,11,6,8,2,14,2,0,0,0,0,0,0,0,0,0,329,485,1483,Bitcoin_AS32653_Hijack,1,rrc06
28,663,95,473,66,0,167,64,66,4,76,11,3,57,67,29,5,6,2,0,0,0,0,0,0,0,0,0,0,0,190,283,1515,Bitcoin_AS32653_Hijack,1,rrc06
29,773,69,637,38,0,197,49,94,4,94,10,9,63,35,13,5,9,2,9,6,5,0,0,0,0,0,0,0,0,239,398,1508,Bitcoin_AS32653_Hijack,1,rrc06
30,891,62,792,34,0,226,52,92,4,310,11,4,34,31,17,5,13,2,1,3,2,0,0,0,1,0,0,0,0,330,462,1574,Bitcoin_AS32653_Hijack,1,rrc06
31,1004,154,711,117,0,326,131,92,3,149,9,26,137,39,12,5,12,2,9,1,5,0,0,1,0,0,0,0,0,307,404,1359,Bitcoin_AS32653_Hijack,1,rrc06
32,876,95,725,44,0,227,65,79,4,79,10,7,56,51,19,6,11,2,18,0,4,0,12,0,0,0,0,0,0,286,439,1410,Bitcoin_AS32653_Hijack,1,rrc06
33,827,84,690,43,0,219,68,80,4,96,9,14,42,52,15,5,12,2,8,1,0,6,0,2,0,0,0,0,0,249,441,1523,Bitcoin_AS32653_Hijack,1,rrc06
34,1197,33,941,61,0,464,22,76,3,338,12,15,170,25,20,5,12,2,7,5,0,0,0,3,0,0,0,0,0,330,611,1531,Bitcoin_AS32653_Hijack,1,rrc06
35,877,82,661,101,0,296,72,80,3,80,10,3,83,32,18,6,12,2,3,1,12,0,10,1,0,0,0,0,0,291,370,1515,Bitcoin_AS32653_Hijack,1,rrc06
0,5613,179,3401,1953,0,1004,77,130,6,1170,26,9,180,79,16,5,13,2,13,4,4,18,4,2,2,0,0,0,0,1169,2232,1045,KDDI_Japan_Outage,1,rrc06
1,6905,171,4461,2236,0,1534,72,131,5,1179,19,22,139,69,23,6,17,3,219,36,38,44,10,51,20,42,6,0,2,1726,2735,1027,KDDI_Japan_Outage,1,rrc06
2,4529,236,1992,2141,0,584,112,131,8,1179,20,22,308,88,19,5,12,2,13,64,2,8,4,1,0,0,0,0,0,744,1248,1017,KDDI_Japan_Outage,1,rrc06
3,3289,149,1200,1721,0,475,58,127,7,1143,21,22,299,69,22,4,19,3,10,56,0,2,53,5,0,0,3,0,1,416,784,1038,KDDI_Japan_Outage,1,rrc06
4,3697,176,1575,1852,0,557,69,130,7,1150,21,17,186,84,21,5,12,2,14,14,7,4,7,8,0,0,0,0,0,659,916,1014,KDDI_Japan_Outage,1,rrc06
5,4886,256,2605,1913,0,894,122,132,5,1186,20,10,259,109,23,5,20,2,66,89,30,4,10,8,2,0,1,0,0,1057,1548,1003,KDDI_Japan_Outage,1,rrc06
6,9249,348,7149,1766,0,3076,172,128,3,3058,29,16,186,148,23,5,16,3,222,3,16,2,92,2,0,0,1,10,0,3032,4117,1021,KDDI_Japan_Outage,1,rrc06
7,4391,261,2021,2094,0,509,137,129,9,1159,21,12,179,97,22,5,12,2,12,16,19,3,3,1,0,0,0,0,0,886,1135,1031,KDDI_Japan_Outage,1,rrc06
8,3972,258,1822,1878,0,424,102,131,9,1179,21,34,187,85,29,5,27,2,9,9,9,4,8,4,3,1,15,4,3,674,1148,1020,KDDI_Japan_Outage,1,rrc06
9,8211,218,5816,1921,0,2726,80,130,3,2836,31,82,401,73,22,4,17,3,214,20,7,8,103,7,1,0,1,10,1,691,5125,1010,KDDI_Japan_Outage,1,rrc06
10,5065,273,2468,2223,0,527,90,129,10,1161,32,84,210,164,20,5,14,2,26,18,11,3,9,5,9,1,0,0,0,931,1537,1027,KDDI_Japan_Outage,1,rrc06
11,4937,332,2089,2410,0,531,115,130,9,1170,27,27,262,176,19,5,16,2,34,16,10,7,7,3,5,5,0,2,0,1013,1076,1020,KDDI_Japan_Outage,1,rrc06
12,4702,323,2442,1934,0,747,114,131,6,1178,24,14,147,179,20,5,16,2,22,8,10,2,0,0,5,2,0,4,0,793,1649,1024,KDDI_Japan_Outage,1,rrc06
